number of threads, number of stars, time elapsed
4, 1785, 43.000000
4, 1784, 43.000000
4, 1778, 43.000000
4, 1774, 43.000000
4, 1771, 43.000000
4, 1768, 42.000000
4, 1764, 42.000000
4, 1763, 43.000000
4, 1761, 42.000000
4, 1757, 42.000000
4, 1753, 42.000000
4, 1747, 41.000000
4, 1744, 42.000000
4, 1740, 42.000000
4, 1735, 41.000000
4, 1731, 41.000000
4, 1727, 40.000000
4, 1722, 41.000000
4, 1721, 40.000000
4, 1719, 41.000000
4, 1715, 40.000000
4, 1715, 40.000000
4, 1713, 41.000000
4, 1710, 40.000000
4, 1709, 40.000000
4, 1706, 40.000000
4, 1701, 40.000000
4, 1699, 40.000000
4, 1698, 40.000000
4, 1696, 39.000000
4, 1693, 40.000000
4, 1689, 39.000000
4, 1688, 39.000000
4, 1685, 40.000000
4, 1684, 39.000000
4, 1680, 39.000000
4, 1675, 39.000000
4, 1673, 39.000000
4, 1672, 40.000000
4, 1670, 39.000000
4, 1666, 38.000000
4, 1661, 39.000000
4, 1660, 39.000000
4, 1659, 38.000000
4, 1657, 39.000000
4, 1652, 38.000000
4, 1649, 38.000000
4, 1646, 38.000000
4, 1643, 39.000000
4, 1638, 38.000000
4, 1632, 37.000000
4, 1629, 37.000000
4, 1624, 37.000000
4, 1621, 38.000000
4, 1617, 36.000000
4, 1612, 37.000000
4, 1610, 37.000000
4, 1607, 36.000000
4, 1605, 37.000000
4, 1603, 37.000000
4, 1600, 36.000000
4, 1597, 36.000000
4, 1593, 36.000000
4, 1589, 35.000000
4, 1586, 36.000000
4, 1585, 36.000000
4, 1584, 37.000000
4, 1582, 36.000000
4, 1579, 36.000000
4, 1578, 36.000000
4, 1576, 37.000000
4, 1570, 35.000000
4, 1569, 36.000000
4, 1566, 35.000000
4, 1559, 35.000000
4, 1556, 35.000000
4, 1554, 35.000000
4, 1553, 35.000000
4, 1552, 34.000000
4, 1550, 35.000000
4, 1548, 35.000000
4, 1546, 34.000000
4, 1546, 35.000000
4, 1545, 34.000000
4, 1543, 35.000000
4, 1540, 34.000000
4, 1536, 34.000000
4, 1533, 35.000000
4, 1529, 34.000000
4, 1527, 34.000000
4, 1524, 34.000000
4, 1522, 34.000000
4, 1517, 34.000000
4, 1515, 34.000000
4, 1507, 33.000000
4, 1505, 33.000000
4, 1503, 34.000000
4, 1502, 33.000000
4, 1498, 32.000000
4, 1497, 33.000000
4, 1494, 34.000000
4, 1493, 33.000000
4, 1493, 33.000000
